MassFeature,Protein Name,Experiment,Timepoint,type,replicate,Concentration_uM.in.vial,Time of day,Vol Filtered (L),Incubation time (hr),Time since last sample (hr),nM.in.sample
L-Proline_13C-0 15N-0,L-Proline,Fate1,0,Smp,C,0.4235142772797616,900,1.95,0.5,0,0.10737136665284788
L-Proline_13C-0 15N-0,L-Proline,Fate1,12,Smp,A,0.579999690451267,1930,2,12.5,3.5,0.14336819015034716
L-Proline_13C-0 15N-0,L-Proline,Fate1,12,Smp,B,0.42403702009819366,1930,2,12.5,3.5,0.10481629754133884
L-Proline_13C-0 15N-0,L-Proline,Fate1,12,Smp,C,0.4598497152329616,1930,2,12.5,3.5,0.11366871827605167
L-Proline_13C-0 15N-0,L-Proline,Fate1,36,Smp,A,0.8569504122826542,1900,2,36,23.5,0.211826715910775
L-Proline_13C-0 15N-0,L-Proline,Fate1,36,Smp,B,0.833235595159607,1900,2,36,23.5,0.2059647293155194
L-Proline_13C-0 15N-0,L-Proline,Fate1,36,Smp,C,0.8811654009072861,1900,2,36,23.5,0.21781233823226903
L-Proline_13C-0 15N-0,L-Proline,Fate1,4,Smp,A,0.36676302541850286,1200,2,4.5,4.25,0.09065892970978166
L-Proline_13C-0 15N-0,L-Proline,Fate1,4,Smp,B,0.4587663666619425,1200,2,4.5,4.25,0.11340092895394335
L-Proline_13C-0 15N-0,L-Proline,Fate1,4,Smp,C,0.46128026298365066,1200,2,4.5,4.25,0.11402233060605199
L-Proline_13C-0 15N-0,L-Proline,Fate1,50,Smp,A,0.6033112387349742,900,2,50,14,0.1491304940654358
L-Proline_13C-0 15N-0,L-Proline,Fate1,50,Smp,B,0.5612360664327221,900,2,50,14,0.13873007247461647
L-Proline_13C-0 15N-0,L-Proline,Fate1,50,Smp,C,0.5966321958274425,900,2,50,14,0.14747952371259943
L-Proline_13C-0 15N-0,L-Proline,Fate1,8,Smp,A,0.4015782721522645,1600,2,9,4.5,0.09926479449907775
L-Proline_13C-0 15N-0,L-Proline,Fate1,8,Smp,B,0.8861831245699302,1600,2,9,4.5,0.2190526526186925
L-Proline_13C-0 15N-0,L-Proline,Fate1,8,Smp,C,0.6254826212192268,1600,2,9,4.5,0.15461096419710996
L-Proline_13C-0 15N-0,L-Proline,Fate1,96,Smp,A,0.8194137461928835,800,1.9,98,48,0.21320858162343675
L-Proline_13C-0 15N-0,L-Proline,Fate1,96,Smp,B,1.1679762258688768,800,1.8,98,48,0.32078683335382385
L-Proline_13C-0 15N-0,L-Proline,Fate1,96,Smp,C,1.0427687167720001,800,2,98,48,0.2577585232031481
L-Proline_13C-0 15N-0,L-Proline,Fate2,0,Smp,A,0.43587537058111564,700,2,0.3,0,0.10774257993604404
L-Proline_13C-0 15N-0,L-Proline,Fate2,0,Smp,B,0.4683061392352592,700,2,0.3,0,0.1157590335370996
L-Proline_13C-0 15N-0,L-Proline,Fate2,0,Smp,C,0.34605515993668184,700,2,0.3,0,0.0855402214675486
L-Proline_13C-0 15N-0,L-Proline,Fate2,12,Smp,A,0.7654243137317238,1900,2,13,7,0.18920268469696572
L-Proline_13C-0 15N-0,L-Proline,Fate2,12,Smp,B,0.8582635549156604,1900,2,13,7,0.2121513072610857
L-Proline_13C-0 15N-0,L-Proline,Fate2,12,Smp,C,1.2604935948382119,1900,2,13,7,0.31157721006274147
L-Proline_13C-0 15N-0,L-Proline,Fate2,24,Smp,A,0.6167497945293311,700,2,25,12,0.15245232587705693
L-Proline_13C-0 15N-0,L-Proline,Fate2,24,Smp,B,0.5179352820891749,700,2,25,12,0.12802669592868285
L-Proline_13C-0 15N-0,L-Proline,Fate2,24,Smp,C,0.5151680133186762,700,2,25,12,0.12734266398553254
L-Proline_13C-0 15N-0,L-Proline,Fate2,48,Smp,A,0.4829116360271828,900,2,51,26,0.11936931760410589
L-Proline_13C-0 15N-0,L-Proline,Fate2,48,Smp,B,0.43916701880035136,900,2,51,26,0.10855623148719618
L-Proline_13C-0 15N-0,L-Proline,Fate2,48,Smp,C,0.4117184218073623,900,2,51,26,0.10177130429182253
L-Proline_13C-0 15N-0,L-Proline,Fate2,5,Smp,A,0.5736011173838905,1300,2,6,5.75,0.1417865482023993
L-Proline_13C-0 15N-0,L-Proline,Fate2,5,Smp,B,0.7632416200422837,1300,2,6,5.75,0.18866315191951863
L-Proline_13C-0 15N-0,L-Proline,Fate2,5,Smp,C,0.5495713596598223,1300,2,6,5.75,0.13584671248977928
L-Proline_13C-0 15N-0,L-Proline,Fate2,96,Smp,A,0.25231647130189855,1000,2,100,49,0.06236926748621197
L-Proline_13C-0 15N-0,L-Proline,Fate2,96,Smp,B,0.19772681878924894,1000,2,100,49,0.04887543324711848
L-Proline_13C-0 15N-0,L-Proline,Fate2,96,Smp,C,0.28491018786210576,1000,2,100,49,0.07042599963700771
L-Proline_13C-0 15N-0,L-Proline,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
L-Proline_13C-0 15N-0,L-Proline,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,0,Smp,A,0.1316793152330968,900,2,0.5,0,0.03254937100141843
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,0,Smp,C,0.15966649428669163,900,1.95,0.5,0,0.04047941384726122
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,12,Smp,A,0.15354939509215368,1930,2,12.5,3.5,0.037955363141512495
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,12,Smp,B,0.12836156355268363,1930,2,12.5,3.5,0.03172926702270936
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,12,Smp,C,0.13642766041196935,1930,2,12.5,3.5,0.03372309861836666
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,36,Smp,A,0.32246535584006714,1900,2,36,23.5,0.07970913642558673
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,36,Smp,B,0.23026470392380294,1900,2,36,23.5,0.05691836461391177
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,36,Smp,C,0.34913376571067317,1900,2,36,23.5,0.08630121176680228
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,4,Smp,A,0.09786456045957881,1200,2,4.5,4.25,0.024190814484801756
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,4,Smp,B,0.15092754635606442,1200,2,4.5,4.25,0.03730727709193438
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,4,Smp,C,0.11007760073071357,1200,2,4.5,4.25,0.02720971519928932
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,50,Smp,A,0.23914970031589244,900,2,50,14,0.05911461725541773
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,50,Smp,B,0.16292450759382193,900,2,50,14,0.040272765950424866
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,50,Smp,C,0.15289754190044508,900,2,50,14,0.037794233723898014
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,8,Smp,A,0.12676547460969023,1600,2,9,4.5,0.0313347351171873
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,8,Smp,B,0.27909168541025997,1600,2,9,4.5,0.06898774341094413
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,8,Smp,C,0.24878917713371743,1600,2,9,4.5,0.061497367398426504
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,96,Smp,A,0.20888582713649928,800,1.9,98,48,0.05435135928819032
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,96,Smp,B,0.28873936968135405,800,1.8,98,48,0.07930280258552035
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,96,Smp,C,0.397061883772262,800,2,98,48,0.09814840351005287
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,0,Smp,A,0.10026736298229968,700,2,0.3,0,0.02478475523105139
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,0,Smp,C,0.08511031813094043,700,2,0.3,0,0.021038135837726728
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,12,Smp,A,0.13626866763782677,1900,2,13,7,0.03368379772450228
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,12,Smp,B,0.10150321720283685,1900,2,13,7,0.0250902419163119
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,12,Smp,C,0.28458281598865787,1900,2,13,7,0.0703450776748497
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,24,Smp,A,0.1220739966390424,700,2,25,12,0.030175064315882766
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,24,Smp,B,0.0826647847874339,700,2,25,12,0.02043363260232316
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,24,Smp,C,0.10756382488058712,700,2,25,12,0.026588343326149396
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,48,Smp,A,0.14922011483186773,900,2,51,26,0.036885222784906614
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,48,Smp,B,0.10562525912791236,900,2,51,26,0.026109155719631565
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,48,Smp,C,0.14102008413681946,900,2,51,26,0.03485828453083328
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,5,Smp,A,0.08260599573740326,1300,2,6,5.75,0.02041910073300959
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,5,Smp,B,0.10870074961370192,1300,2,6,5.75,0.02686937596117893
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,96,Smp,A,0.1611517679391143,1000,2,100,49,0.039834568344309866
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,96,Smp,B,0.11332107713579073,1000,2,100,49,0.02801145932027233
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,96,Smp,C,0.13490637919298906,1000,2,100,49,0.033347058184784326
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate1,0,Smp,B,NA,900,2,0.5,0,NA
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,0,Smp,B,NA,700,2,0.3,0,NA
L-Tyrosine_13C-0 15N-0,L-Tyrosine,Fate2,5,Smp,C,NA,1300,2,6,5.75,NA
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,0,Smp,A,0.012697818422416794,900,2,0.5,0,0.0031387314097757993
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,0,Smp,B,0.015909258898203354,900,2,0.5,0,0.003932556676183894
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,0,Smp,C,0.017662784429311056,900,1.95,0.5,0,0.004477953648341849
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,12,Smp,A,0.0185968333573507,1930,2,12.5,3.5,0.004596889248158996
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,12,Smp,B,0.008306182565297106,1930,2,12.5,3.5,0.002053177581040574
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,12,Smp,C,0.01116958848054381,1930,2,12.5,3.5,0.002760973344544023
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,36,Smp,A,0.0141723211952077,1900,2,36,23.5,0.003503208835172741
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,36,Smp,B,0.011960832434931264,1900,2,36,23.5,0.0029565583001492095
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,36,Smp,C,0.015389373511824886,1900,2,36,23.5,0.003804047940476288
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,4,Smp,A,0.00929913542009264,1200,2,4.5,4.25,0.0022986222873746325
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,4,Smp,B,0.013563313112657826,1200,2,4.5,4.25,0.0033526701572741792
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,4,Smp,C,0.01250114802302113,1200,2,4.5,4.25,0.003090117109317183
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,50,Smp,A,0.014853904370012126,900,2,50,14,0.003671687108208731
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,50,Smp,B,0.01438911581678544,900,2,50,14,0.0035567975750318043
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,50,Smp,C,0.016454676090631157,900,2,50,14,0.004067376533922813
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,96,Smp,A,0.02781849940486528,800,1.9,98,48,0.007238275936376106
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,96,Smp,B,0.031177013627300205,800,1.8,98,48,0.008562824527948423
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,96,Smp,C,0.03156154702967396,800,2,98,48,0.00780159360510834
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,8,Smp,A,0.007872695964880756,1600,2,9,4.5,0.001946025473238991
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,8,Smp,B,0.016275360856112718,1600,2,9,4.5,0.004023052198819649
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,8,Smp,C,0.01205374751839273,1600,2,9,4.5,0.0029795256699131044
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,0,Smp,A,0.0034178643580956773,700,2,0.3,0,8.448504977964769e-4
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,0,Smp,B,0.0033032397237321544,700,2,0.3,0,8.16516816510272e-4
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,0,Smp,C,0.002749981658318526,700,2,0.3,0,6.797587995142287e-4
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,12,Smp,A,0.00290551490726193,1900,2,13,7,7.182045448763857e-4
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,12,Smp,B,0.0033865486158048044,1900,2,13,7,8.371096638454036e-4
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,12,Smp,C,0.0038806871855199656,1900,2,13,7,9.592541297647286e-4
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,24,Smp,A,0.0052375544607725045,700,2,25,12,0.0012946536286434862
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,24,Smp,B,0.004660170975954672,700,2,25,12,0.0011519321296429822
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,24,Smp,C,0.004320840551412032,700,2,25,12,0.0010680541731017022
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,48,Smp,A,0.005731555274921296,900,2,51,26,0.0014167640432235454
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,48,Smp,B,0.006681142930887898,900,2,51,26,0.0016514894506097432
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,48,Smp,C,0.006812109371989507,900,2,51,26,0.0016838626086308464
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,5,Smp,A,0.0027534368823022163,1300,2,6,5.75,6.806128848133438e-4
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,5,Smp,B,0.0035884097443441556,1300,2,6,5.75,8.870070433386174e-4
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,5,Smp,C,0.002206784097216294,1300,2,6,5.75,5.45487605043905e-4
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,96,Smp,A,0.008275381332305189,1000,2,100,49,0.002045563926928079
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,96,Smp,B,0.006297693255594282,1000,2,100,49,0.0015567058035394984
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate2,96,Smp,C,0.007271216479883737,1000,2,100,49,0.0017973477642741948
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
O-Acetylcarnitine_13C-0 15N-0,O-Acetylcarnitine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,0,Smp,A,0.01947406731004213,900,2,0.5,0,0.004813729784811613
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,0,Smp,B,0.014979000231207764,900,2,0.5,0,0.0037026091371514763
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,0,Smp,C,0.025512222636298744,900,1.95,0.5,0,0.006467980792538017
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,12,Smp,A,0.011650236911018097,1930,2,12.5,3.5,0.0028797832279115272
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,12,Smp,B,0.009058923154413642,1930,2,12.5,3.5,0.002239245018128993
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,12,Smp,C,0.008359807643958252,1930,2,12.5,3.5,0.0020664329854845607
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,36,Smp,A,0.013699275901474314,1900,2,36,23.5,0.003386278345832431
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,36,Smp,B,0.013981692504030509,1900,2,36,23.5,0.0034560879644296217
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,36,Smp,C,0.020214145821390316,1900,2,36,23.5,0.004996667325103402
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,4,Smp,A,0.008684612801443807,1200,2,4.5,4.25,0.0021467204896795564
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,4,Smp,B,0.015925792681484512,1200,2,4.5,4.25,0.003936643606960552
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,4,Smp,C,0.01217652641829891,1200,2,4.5,4.25,0.003009874976917913
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,50,Smp,A,0.015702788944695095,900,2,50,14,0.0038815200566093655
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,50,Smp,B,0.005428019354128315,900,2,50,14,0.0013417340107491312
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,50,Smp,C,0.006727925288119987,900,2,50,14,0.0016630534255527526
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,8,Smp,A,0.009269647753675149,1600,2,9,4.5,0.0022913333294051147
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,8,Smp,B,0.0165089262557832,1600,2,9,4.5,0.004080786451412864
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,8,Smp,C,0.01622331179950242,1600,2,9,4.5,0.004010186366013004
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,96,Smp,A,0.02155151003281566,800,1.9,98,48,0.005607627291205186
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,96,Smp,B,0.031087302496596192,800,1.8,98,48,0.00853818519976884
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,96,Smp,C,0.026525177836518532,800,2,98,48,0.006556670292149561
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,0,Smp,A,0.02199796770590681,700,2,0.3,0,0.005437604310664084
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,0,Smp,B,0.021687393817962117,700,2,0.3,0,0.005360834586549329
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,0,Smp,C,0.015599140843918903,700,2,0.3,0,0.0038558996280721675
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,12,Smp,A,0.0057208155692325385,1900,2,13,7,0.0014141093311733604
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,12,Smp,B,0.006510913698024094,1900,2,13,7,0.001609411053968916
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,12,Smp,C,0.006215083787301188,1900,2,13,7,0.0015362858444370232
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,24,Smp,A,0.005418338651653572,700,2,25,12,0.0013393410701734076
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,24,Smp,B,0.005604743545444456,700,2,25,12,0.0013854178745199303
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,24,Smp,C,0.00608095450038763,700,2,25,12,0.0015031308731024836
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,48,Smp,A,0.005368121591979946,900,2,51,26,0.001326928082582883
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,48,Smp,B,0.0049043084067254775,900,2,51,26,0.0012122796473637819
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,48,Smp,C,0.005969691306388845,900,2,51,26,0.0014756280950552374
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,5,Smp,A,0.005301653648848707,1300,2,6,5.75,0.0013104980932800824
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,5,Smp,B,0.008010317714649462,1300,2,6,5.75,0.0019800437348251516
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,5,Smp,C,0.004604988133668051,1300,2,6,5.75,0.0011382916668009602
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,96,Smp,A,0.005314400193224943,1000,2,100,49,0.001313648869095963
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,96,Smp,B,0.00415199762485566,1000,2,100,49,0.0010263184528959879
Proline betaine_13C-0 15N-0,Proline betaine,Fate2,96,Smp,C,0.005090721909602037,1000,2,100,49,0.0012583585797614958
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Proline betaine_13C-0 15N-0,Proline betaine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,0,Smp,A,0.06482679354981909,900,2,0.5,0,0.016024319008267948
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,0,Smp,B,0.060469636784709874,900,2,0.5,0,0.014947287951356487
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,0,Smp,C,0.12877237308373832,900,1.95,0.5,0,0.03264698837059043
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,12,Smp,A,0.07694141365929008,1930,2,12.5,3.5,0.019018891571061052
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,12,Smp,B,0.04121446469965504,1930,2,12.5,3.5,0.01018766614755873
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,12,Smp,C,0.05181027315274349,1930,2,12.5,3.5,0.012806808719716154
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,36,Smp,A,0.0846616976162926,1900,2,36,23.5,0.02092724282811265
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,36,Smp,B,0.10517235488147486,1900,2,36,23.5,0.025997203828635497
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,36,Smp,C,0.09790462774913149,1900,2,36,23.5,0.024200718584548652
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,4,Smp,A,0.04140430846095076,1200,2,4.5,4.25,0.010234592994100882
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,4,Smp,B,0.07614725008245152,1200,2,4.5,4.25,0.01882258492371425
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,4,Smp,C,0.04583387073516104,1200,2,4.5,4.25,0.011329521727455341
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,50,Smp,A,0.08588772315574296,900,2,50,14,0.021230299994457587
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,50,Smp,B,0.08121663223315258,900,2,50,14,0.020075668599605544
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,50,Smp,C,0.08180574666428768,900,2,50,14,0.020221289832123058
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,8,Smp,A,0.03796968315101448,1600,2,9,4.5,0.009385599412488769
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,8,Smp,B,0.08402461411556593,1600,2,9,4.5,0.02076976428117969
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,8,Smp,C,0.08547061470081525,1600,2,9,4.5,0.02112719634584552
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,96,Smp,A,0.12075844865158539,800,1.9,98,48,0.031420924625287595
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,96,Smp,B,0.20257267183995983,800,1.8,98,48,0.055636959455422456
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,96,Smp,C,0.2762554744060077,800,2,98,48,0.06828666986683969
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,0,Smp,A,0.031784779390653675,700,2,0.3,0,0.007856773668311046
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,0,Smp,B,0.03392448451485173,700,2,0.3,0,0.00838568024561115
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,0,Smp,C,0.01667485338452542,700,2,0.3,0,0.004121801425276224
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,12,Smp,C,0.024116789469664977,1900,2,13,7,0.005961348799708254
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,24,Smp,A,0.02262431929956284,700,2,25,12,0.005592430073261274
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,24,Smp,B,0.02333996794474256,700,2,25,12,0.005769328876367765
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,24,Smp,C,0.023888388557976946,700,2,25,12,0.005904891139684461
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,48,Smp,A,0.01582802481512344,900,2,51,26,0.003912476693967646
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,48,Smp,B,0.027441075142567207,900,2,51,26,0.006783067894240714
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,48,Smp,C,0.027110695625023693,900,2,51,26,0.00670140248256419
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,5,Smp,A,0.02856397365315112,1300,2,6,5.75,0.007060633434076915
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,5,Smp,B,0.022050616138268326,1300,2,6,5.75,0.005450618301164753
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,96,Smp,A,0.028896158123593606,1000,2,100,49,0.007142745006044025
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,96,Smp,B,0.021047148878775852,1000,2,100,49,0.005202574574181674
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,96,Smp,C,0.02837179349217574,1000,2,100,49,0.007013129060685948
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Sarcosine_13C-0 15N-0,Sarcosine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,12,Smp,A,NA,1900,2,13,7,NA
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,12,Smp,B,NA,1900,2,13,7,NA
Sarcosine_13C-0 15N-0,Sarcosine,Fate2,5,Smp,C,NA,1300,2,6,5.75,NA
Taurine_13C-0 15N-0,Taurine,Fate1,0,Smp,A,2.1868512119760375,900,2,0.5,0,0.5405604615843168
Taurine_13C-0 15N-0,Taurine,Fate1,0,Smp,B,1.89710728376396,900,2,0.5,0,0.4689396257826674
Taurine_13C-0 15N-0,Taurine,Fate1,0,Smp,C,3.0273184799143746,900,1.95,0.5,0,0.7675002707573688
Taurine_13C-0 15N-0,Taurine,Fate1,12,Smp,A,2.713470188811861,1930,2,12.5,3.5,0.6707336510717745
Taurine_13C-0 15N-0,Taurine,Fate1,12,Smp,B,1.4493986485585266,1930,2,12.5,3.5,0.3582720206083537
